2013-06-13 17:35:27,661 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:27,725 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:27,729 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:27,734 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:28,074 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:28,206 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:28,211 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:28,214 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-13 17:35:28,219 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-13 17:35:29,104 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:29,242 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WhatTimeIsIt:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\pom.xml.
2013-06-13 17:35:29,299 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
2013-06-13 17:35:29,531 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:29,977 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:35:30,049 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:DataLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\DataLayer\pom.xml.
2013-06-13 17:35:30,176 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:BusinessLayer:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\BusinessLayer\pom.xml.
2013-06-13 17:35:30,430 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:Web:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\Web\pom.xml.
2013-06-13 17:35:31,411 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tecgurus.whattimeisit:WebII:1.0 @ C:\sandbox\JavaEEFrameworks\WhatTimeIsIt\WebII\pom.xml.
